Date/Time,Environmental Audio Exposure (dBASPL),Source
2022-03-30 11:08:01,76.75,Mithat Can’s Apple Watch
2022-03-30 11:37:56,67.91,Mithat Can’s Apple Watch
2022-03-30 12:07:56,67.33,Mithat Can’s Apple Watch
2022-03-30 12:37:51,68.97,Mithat Can’s Apple Watch
2022-03-30 13:07:46,68.08,Mithat Can’s Apple Watch
2022-03-30 13:37:41,60.47,Mithat Can’s Apple Watch
2022-03-30 18:13:50,73.62,Mithat Can’s Apple Watch
2022-03-30 18:43:45,67.17,Mithat Can’s Apple Watch
2022-03-30 19:13:40,84.96,Mithat Can’s Apple Watch
2022-03-30 19:43:35,86.24,Mithat Can’s Apple Watch
2022-03-30 20:13:30,79.43,Mithat Can’s Apple Watch
2022-03-30 20:43:25,92.43,Mithat Can’s Apple Watch
2022-03-30 21:13:20,90.15,Mithat Can’s Apple Watch
2022-03-30 21:43:15,76.19,Mithat Can’s Apple Watch
2022-03-30 22:13:15,86.95,Mithat Can’s Apple Watch
2022-03-30 22:43:10,80.55,Mithat Can’s Apple Watch
2022-03-30 23:13:05,83.49,Mithat Can’s Apple Watch
2022-03-30 23:43:00,79.82,Mithat Can’s Apple Watch
2022-03-31 16:53:09,74.36,Mithat Can’s Apple Watch
2022-03-31 17:23:04,77.74,Mithat Can’s Apple Watch
2022-03-31 17:52:59,74.78,Mithat Can’s Apple Watch
2022-03-31 18:22:59,73.26,Mithat Can’s Apple Watch
2022-03-31 20:35:03,74.86,Mithat Can’s Apple Watch
2022-03-31 21:04:58,72.11,Mithat Can’s Apple Watch
2022-03-31 21:34:53,80.42,Mithat Can’s Apple Watch
2022-03-31 22:04:48,82.4,Mithat Can’s Apple Watch
2022-03-31 22:34:43,63.95,Mithat Can’s Apple Watch
2022-03-31 23:04:43,61.9,Mithat Can’s Apple Watch
2022-04-01 07:52:37,59,Mithat Can’s Apple Watch
2022-04-01 08:22:37,83.05,Mithat Can’s Apple Watch
2022-04-01 08:52:37,81,Mithat Can’s Apple Watch
2022-04-01 09:22:32,74.51,Mithat Can’s Apple Watch
2022-04-01 09:52:27,58.5,Mithat Can’s Apple Watch
2022-04-01 10:22:22,79.54,Mithat Can’s Apple Watch
2022-04-01 10:52:27,84.49,Mithat Can’s Apple Watch
2022-04-01 11:22:27,80.92,Mithat Can’s Apple Watch
2022-04-01 11:52:27,73.53,Mithat Can’s Apple Watch
2022-04-01 12:22:26,80.52,Mithat Can’s Apple Watch
2022-04-01 12:52:26,83.52,Mithat Can’s Apple Watch
2022-04-01 13:22:26,86.07,Mithat Can’s Apple Watch
2022-04-01 13:47:46,83.77,Mithat Can’s Apple Watch
2022-04-01 14:17:46,72.09,Mithat Can’s Apple Watch
2022-04-01 14:47:46,79.1,Mithat Can’s Apple Watch
2022-04-01 15:17:46,77.63,Mithat Can’s Apple Watch
2022-04-01 15:47:42,78.62,Mithat Can’s Apple Watch
2022-04-01 16:17:37,70.28,Mithat Can’s Apple Watch
2022-04-01 16:47:32,63.18,Mithat Can’s Apple Watch
2022-04-01 17:17:27,59.74,Mithat Can’s Apple Watch
2022-04-01 17:47:22,67.29,Mithat Can’s Apple Watch
2022-04-02 14:41:46,70.33,Mithat Can’s Apple Watch
2022-04-02 15:11:41,65.36,Mithat Can’s Apple Watch
2022-04-02 15:41:36,66.09,Mithat Can’s Apple Watch
2022-04-02 16:11:31,66.67,Mithat Can’s Apple Watch
2022-04-02 16:41:31,59.84,Mithat Can’s Apple Watch
2022-04-02 17:11:31,68.1,Mithat Can’s Apple Watch
2022-04-02 17:41:31,41.94,Mithat Can’s Apple Watch
2022-04-03 13:27:04,68.12,Mithat Can’s Apple Watch
2022-04-03 13:56:59,70.78,Mithat Can’s Apple Watch
2022-04-03 14:26:54,71.15,Mithat Can’s Apple Watch
2022-04-03 14:56:54,79.47,Mithat Can’s Apple Watch
2022-04-03 15:26:49,85.32,Mithat Can’s Apple Watch
2022-04-03 15:56:44,69.33,Mithat Can’s Apple Watch
2022-04-03 16:26:44,66.72,Mithat Can’s Apple Watch
2022-04-03 16:56:44,64.31,Mithat Can’s Apple Watch
2022-04-03 17:26:44,61.53,Mithat Can’s Apple Watch
2022-04-03 17:56:39,76.4,Mithat Can’s Apple Watch
2022-04-03 18:26:34,73.1,Mithat Can’s Apple Watch
2022-04-03 18:56:29,74.24,Mithat Can’s Apple Watch
2022-04-03 19:26:29,71.39,Mithat Can’s Apple Watch
2022-04-03 19:56:29,74.36,Mithat Can’s Apple Watch
2022-04-04 07:47:51,70.95,Mithat Can’s Apple Watch
2022-04-04 08:17:46,64.69,Mithat Can’s Apple Watch
2022-04-04 08:47:46,62.45,Mithat Can’s Apple Watch
2022-04-04 09:17:46,48.22,Mithat Can’s Apple Watch
2022-04-04 09:47:46,54.47,Mithat Can’s Apple Watch
2022-04-04 10:17:46,44.3,Mithat Can’s Apple Watch
2022-04-04 10:47:46,50.28,Mithat Can’s Apple Watch
2022-04-04 11:17:46,53.78,Mithat Can’s Apple Watch
2022-04-04 11:47:46,47.32,Mithat Can’s Apple Watch
2022-04-04 12:17:46,46.81,Mithat Can’s Apple Watch
2022-04-04 12:47:41,69.13,Mithat Can’s Apple Watch
2022-04-04 13:17:36,59.92,Mithat Can’s Apple Watch
2022-04-04 13:47:36,61.59,Mithat Can’s Apple Watch
2022-04-04 14:17:31,45.33,Mithat Can’s Apple Watch
2022-04-04 14:47:26,59.17,Mithat Can’s Apple Watch
2022-04-04 15:17:21,53.76,Mithat Can’s Apple Watch
2022-04-04 15:47:16,59.17,Mithat Can’s Apple Watch
2022-04-04 16:17:16,52.45,Mithat Can’s Apple Watch
2022-04-04 16:47:16,84,Mithat Can’s Apple Watch
2022-04-04 17:17:11,66.76,Mithat Can’s Apple Watch
2022-04-04 17:47:06,57.75,Mithat Can’s Apple Watch
2022-04-05 14:33:21,69.57,Mithat Can’s Apple Watch
2022-04-05 15:03:16,73.61,Mithat Can’s Apple Watch
2022-04-05 15:33:11,59.16,Mithat Can’s Apple Watch
2022-04-05 16:03:11,75.73,Mithat Can’s Apple Watch
2022-04-05 16:33:06,56.3,Mithat Can’s Apple Watch
2022-04-05 17:03:06,74.04,Mithat Can’s Apple Watch
2022-04-05 17:33:06,78.03,Mithat Can’s Apple Watch
2022-04-05 18:03:01,77.93,Mithat Can’s Apple Watch
2022-04-05 20:37:58,71.86,Mithat Can’s Apple Watch
2022-04-05 21:07:53,63.74,Mithat Can’s Apple Watch
2022-04-05 21:37:48,66.08,Mithat Can’s Apple Watch
2022-04-05 22:07:43,64.73,Mithat Can’s Apple Watch
2022-04-05 22:37:38,64.07,Mithat Can’s Apple Watch
2022-04-06 07:55:42,62.42,Mithat Can’s Apple Watch
2022-04-06 08:25:37,68.85,Mithat Can’s Apple Watch
2022-04-06 08:55:37,63.34,Mithat Can’s Apple Watch
2022-04-06 09:25:32,65.96,Mithat Can’s Apple Watch
2022-04-06 09:55:27,71.26,Mithat Can’s Apple Watch
2022-04-06 10:25:27,62.09,Mithat Can’s Apple Watch
2022-04-06 10:55:27,57.52,Mithat Can’s Apple Watch
2022-04-06 11:25:27,63.97,Mithat Can’s Apple Watch
2022-04-06 11:55:27,73.14,Mithat Can’s Apple Watch
2022-04-06 12:25:22,77.83,Mithat Can’s Apple Watch
2022-04-06 12:55:17,61.81,Mithat Can’s Apple Watch
2022-04-06 13:25:12,60.12,Mithat Can’s Apple Watch
2022-04-06 13:55:12,62.2,Mithat Can’s Apple Watch
2022-04-06 14:25:12,54.97,Mithat Can’s Apple Watch
2022-04-06 14:55:07,60.27,Mithat Can’s Apple Watch
2022-04-06 15:25:07,54.79,Mithat Can’s Apple Watch
2022-04-06 15:55:07,55.36,Mithat Can’s Apple Watch
2022-04-06 16:25:12,57.29,Mithat Can’s Apple Watch
2022-04-06 16:55:12,78.77,Mithat Can’s Apple Watch
2022-04-06 17:25:07,60.17,Mithat Can’s Apple Watch
2022-04-06 17:55:02,62.06,Mithat Can’s Apple Watch
2022-04-06 18:24:57,70.39,Mithat Can’s Apple Watch
2022-04-06 18:54:57,68.2,Mithat Can’s Apple Watch
2022-04-06 19:24:52,55.01,Mithat Can’s Apple Watch
2022-04-07 10:05:31,69.39,Mithat Can’s Apple Watch
2022-04-07 10:35:26,72.08,Mithat Can’s Apple Watch
2022-04-07 11:05:26,62.73,Mithat Can’s Apple Watch
2022-04-07 11:35:26,72.59,Mithat Can’s Apple Watch
2022-04-07 12:05:26,61.53,Mithat Can’s Apple Watch
2022-04-07 12:35:26,74.88,Mithat Can’s Apple Watch
2022-04-07 13:05:26,79.49,Mithat Can’s Apple Watch
2022-04-07 13:35:21,70.31,Mithat Can’s Apple Watch
2022-04-07 14:05:21,67.42,Mithat Can’s Apple Watch
2022-04-07 14:35:21,60.62,Mithat Can’s Apple Watch
2022-04-07 15:05:21,64.41,Mithat Can’s Apple Watch
2022-04-07 15:35:16,69.02,Mithat Can’s Apple Watch
2022-04-07 16:05:11,68.71,Mithat Can’s Apple Watch
2022-04-07 16:35:06,67.27,Mithat Can’s Apple Watch
2022-04-07 17:05:01,69.19,Mithat Can’s Apple Watch
2022-04-07 17:34:56,69.41,Mithat Can’s Apple Watch
2022-04-07 18:04:56,63.02,Mithat Can’s Apple Watch
2022-04-07 18:34:56,60.45,Mithat Can’s Apple Watch
2022-04-08 10:06:13,69.1,Mithat Can’s Apple Watch
2022-04-08 10:36:08,78.19,Mithat Can’s Apple Watch
2022-04-08 11:06:08,66.92,Mithat Can’s Apple Watch
2022-04-08 11:36:08,62.48,Mithat Can’s Apple Watch
2022-04-08 12:06:08,66.13,Mithat Can’s Apple Watch
2022-04-08 12:36:08,63.83,Mithat Can’s Apple Watch
2022-04-08 13:06:08,66.28,Mithat Can’s Apple Watch
2022-04-08 13:36:08,66.12,Mithat Can’s Apple Watch
2022-04-08 14:06:08,65.23,Mithat Can’s Apple Watch
2022-04-08 14:36:03,69.91,Mithat Can’s Apple Watch
2022-04-08 15:05:58,71.13,Mithat Can’s Apple Watch
2022-04-08 15:35:53,64.71,Mithat Can’s Apple Watch
2022-04-08 16:05:48,68.9,Mithat Can’s Apple Watch
2022-04-08 16:35:43,65.75,Mithat Can’s Apple Watch
2022-04-08 17:05:43,68.67,Mithat Can’s Apple Watch
2022-04-08 17:35:38,70.79,Mithat Can’s Apple Watch
2022-04-08 18:05:38,69.09,Mithat Can’s Apple Watch
2022-04-08 18:35:38,63.66,Mithat Can’s Apple Watch
2022-04-08 19:05:38,66.21,Mithat Can’s Apple Watch
2022-04-08 19:35:38,63.11,Mithat Can’s Apple Watch
2022-04-08 20:05:33,61.85,Mithat Can’s Apple Watch
2022-04-08 20:35:28,65.84,Mithat Can’s Apple Watch
2022-04-08 21:05:23,70.42,Mithat Can’s Apple Watch
2022-04-08 21:35:23,69.8,Mithat Can’s Apple Watch
2022-04-08 22:05:18,69.6,Mithat Can’s Apple Watch
2022-04-08 22:35:18,69.05,Mithat Can’s Apple Watch
2022-04-09 09:59:44,69.14,Mithat Can’s Apple Watch
2022-04-09 10:29:39,71.69,Mithat Can’s Apple Watch
2022-04-09 10:59:39,69.42,Mithat Can’s Apple Watch
2022-04-09 11:29:34,71.57,Mithat Can’s Apple Watch
2022-04-09 11:59:34,70.41,Mithat Can’s Apple Watch
2022-04-09 12:29:29,67.86,Mithat Can’s Apple Watch
2022-04-09 12:59:24,67.59,Mithat Can’s Apple Watch
2022-04-09 13:29:24,70.11,Mithat Can’s Apple Watch
2022-04-09 13:59:24,67.55,Mithat Can’s Apple Watch
2022-04-09 14:29:24,63.38,Mithat Can’s Apple Watch
2022-04-09 14:59:19,70.83,Mithat Can’s Apple Watch
2022-04-09 15:29:14,70.19,Mithat Can’s Apple Watch
2022-04-09 15:59:09,75.36,Mithat Can’s Apple Watch
2022-04-09 16:29:09,70.71,Mithat Can’s Apple Watch
2022-04-09 16:59:04,71.6,Mithat Can’s Apple Watch
2022-04-09 17:28:59,69.29,Mithat Can’s Apple Watch
2022-04-09 17:58:54,57.64,Mithat Can’s Apple Watch
2022-04-09 19:07:35,86.83,Mithat Can’s Apple Watch
2022-04-09 19:37:30,77.1,Mithat Can’s Apple Watch
2022-04-09 20:07:25,87.4,Mithat Can’s Apple Watch
2022-04-09 20:37:25,76.05,Mithat Can’s Apple Watch
2022-04-09 21:07:20,77.48,Mithat Can’s Apple Watch
2022-04-09 21:37:20,89.43,Mithat Can’s Apple Watch
2022-04-09 22:07:15,91.12,Mithat Can’s Apple Watch
2022-04-09 22:37:00,83.74,Mithat Can’s Apple Watch
2022-04-09 23:07:00,83.57,Mithat Can’s Apple Watch
2022-04-09 23:37:00,84.34,Mithat Can’s Apple Watch
2022-04-10 00:07:00,81.86,Mithat Can’s Apple Watch
2022-04-10 00:37:00,74.86,Mithat Can’s Apple Watch
2022-04-11 07:38:05,63.71,Mithat Can’s Apple Watch
2022-04-11 08:08:00,68.79,Mithat Can’s Apple Watch
2022-04-11 08:37:55,60.14,Mithat Can’s Apple Watch
2022-04-11 09:07:55,47.88,Mithat Can’s Apple Watch
2022-04-11 09:37:55,58.93,Mithat Can’s Apple Watch
2022-04-11 10:07:55,55.51,Mithat Can’s Apple Watch
2022-04-11 10:37:55,46.19,Mithat Can’s Apple Watch
2022-04-11 11:07:55,54.13,Mithat Can’s Apple Watch
2022-04-11 11:37:55,53.67,Mithat Can’s Apple Watch
2022-04-11 12:07:55,50.59,Mithat Can’s Apple Watch
2022-04-11 12:37:55,44.61,Mithat Can’s Apple Watch
2022-04-11 13:07:55,48.35,Mithat Can’s Apple Watch
2022-04-11 13:37:55,47.95,Mithat Can’s Apple Watch
2022-04-11 14:07:55,45.02,Mithat Can’s Apple Watch
2022-04-11 14:37:50,45.87,Mithat Can’s Apple Watch
2022-04-11 15:07:45,49.19,Mithat Can’s Apple Watch
2022-04-11 15:37:45,61.15,Mithat Can’s Apple Watch
2022-04-11 16:07:45,47.51,Mithat Can’s Apple Watch
2022-04-11 16:37:45,70.14,Mithat Can’s Apple Watch
2022-04-11 17:07:40,74.54,Mithat Can’s Apple Watch
2022-04-11 17:37:35,75.18,Mithat Can’s Apple Watch
2022-04-12 14:35:06,68.75,Mithat Can’s Apple Watch
2022-04-12 15:05:01,74.2,Mithat Can’s Apple Watch
2022-04-12 15:35:01,59.53,Mithat Can’s Apple Watch
2022-04-12 16:04:56,70.82,Mithat Can’s Apple Watch
2022-04-12 16:34:51,56.76,Mithat Can’s Apple Watch
2022-04-12 17:04:51,71.39,Mithat Can’s Apple Watch
2022-04-12 17:34:46,67.95,Mithat Can’s Apple Watch
2022-04-12 18:04:41,84.3,Mithat Can’s Apple Watch
2022-04-12 18:34:36,66.05,Mithat Can’s Apple Watch
2022-04-12 19:04:36,68.53,Mithat Can’s Apple Watch
2022-04-12 19:34:31,68.56,Mithat Can’s Apple Watch
2022-04-12 20:04:26,57.43,Mithat Can’s Apple Watch
2022-04-12 20:34:21,62.11,Mithat Can’s Apple Watch
2022-04-12 21:04:16,73.11,Mithat Can’s Apple Watch
2022-04-12 21:34:16,66.7,Mithat Can’s Apple Watch
2022-04-12 22:04:11,61.14,Mithat Can’s Apple Watch
2022-04-12 22:34:06,62.48,Mithat Can’s Apple Watch
2022-04-13 08:14:13,68.68,Mithat Can’s Apple Watch
2022-04-13 08:44:08,59.51,Mithat Can’s Apple Watch
2022-04-13 09:14:03,58.49,Mithat Can’s Apple Watch
2022-04-13 09:43:58,68.11,Mithat Can’s Apple Watch
2022-04-13 10:13:53,66.76,Mithat Can’s Apple Watch
2022-04-13 10:43:48,47.32,Mithat Can’s Apple Watch
2022-04-13 11:13:43,60.5,Mithat Can’s Apple Watch
2022-04-13 11:43:38,68.08,Mithat Can’s Apple Watch
2022-04-13 12:13:38,61.66,Mithat Can’s Apple Watch
2022-04-13 12:43:33,61.06,Mithat Can’s Apple Watch
2022-04-13 13:13:33,59.68,Mithat Can’s Apple Watch
2022-04-13 13:43:33,61.56,Mithat Can’s Apple Watch
2022-04-13 14:13:33,54.15,Mithat Can’s Apple Watch
2022-04-13 14:43:33,53.34,Mithat Can’s Apple Watch
2022-04-13 15:13:33,58.74,Mithat Can’s Apple Watch
2022-04-13 15:43:33,58.53,Mithat Can’s Apple Watch
2022-04-13 16:13:31,50.96,Mithat Can’s Apple Watch
2022-04-13 16:43:31,68.68,Mithat Can’s Apple Watch
2022-04-13 17:13:26,65.53,Mithat Can’s Apple Watch
2022-04-13 17:43:21,63.87,Mithat Can’s Apple Watch
2022-04-13 18:13:16,63.59,Mithat Can’s Apple Watch
2022-04-13 18:43:11,63.99,Mithat Can’s Apple Watch
2022-04-13 19:13:10,66.27,Mithat Can’s Apple Watch
2022-04-13 19:43:10,53.86,Mithat Can’s Apple Watch
2022-04-13 20:13:05,67.38,Mithat Can’s Apple Watch
2022-04-14 10:37:30,66.92,Mithat Can’s Apple Watch
2022-04-14 11:07:30,67.88,Mithat Can’s Apple Watch
2022-04-14 11:37:25,62.25,Mithat Can’s Apple Watch
2022-04-14 12:07:20,60.12,Mithat Can’s Apple Watch
2022-04-14 12:37:15,73.44,Mithat Can’s Apple Watch
2022-04-14 13:07:15,79.64,Mithat Can’s Apple Watch
2022-04-14 13:37:15,54.01,Mithat Can’s Apple Watch
2022-04-14 14:07:15,60.82,Mithat Can’s Apple Watch
2022-04-14 14:37:15,66.45,Mithat Can’s Apple Watch
2022-04-14 15:07:15,61.87,Mithat Can’s Apple Watch
2022-04-14 15:37:15,65.89,Mithat Can’s Apple Watch
2022-04-14 16:07:10,73.74,Mithat Can’s Apple Watch
2022-04-14 16:37:05,74.67,Mithat Can’s Apple Watch
2022-04-14 17:07:02,72.11,Mithat Can’s Apple Watch
2022-04-14 17:36:57,65.4,Mithat Can’s Apple Watch
2022-04-14 18:06:52,63.59,Mithat Can’s Apple Watch
2022-04-14 18:36:47,61.57,Mithat Can’s Apple Watch
2022-04-14 19:06:47,55.15,Mithat Can’s Apple Watch
2022-04-14 19:36:47,74.41,Mithat Can’s Apple Watch
2022-04-14 20:37:35,78.58,Mithat Can’s Apple Watch
2022-04-14 21:07:30,70.16,Mithat Can’s Apple Watch
2022-04-14 22:06:46,73.15,Mithat Can’s Apple Watch
2022-04-14 22:36:41,74.68,Mithat Can’s Apple Watch
2022-04-14 23:06:41,76.56,Mithat Can’s Apple Watch
2022-04-16 13:03:10,77.15,Mithat Can’s Apple Watch
2022-04-16 13:33:10,74.92,Mithat Can’s Apple Watch
2022-04-16 14:03:05,71.91,Mithat Can’s Apple Watch
2022-04-16 14:33:05,81.53,Mithat Can’s Apple Watch
2022-04-16 15:03:05,55.6,Mithat Can’s Apple Watch
2022-04-16 15:52:14,79.24,Mithat Can’s Apple Watch
2022-04-16 16:22:09,71.84,Mithat Can’s Apple Watch
2022-04-16 16:52:09,76.51,Mithat Can’s Apple Watch
2022-04-16 17:22:04,75.63,Mithat Can’s Apple Watch
2022-04-16 17:51:59,78.78,Mithat Can’s Apple Watch
2022-04-16 18:21:59,70.9,Mithat Can’s Apple Watch
2022-04-16 18:51:54,71.13,Mithat Can’s Apple Watch
2022-04-16 19:21:54,70.81,Mithat Can’s Apple Watch
2022-04-16 19:51:54,69.8,Mithat Can’s Apple Watch
2022-04-16 20:21:49,77.4,Mithat Can’s Apple Watch
2022-04-16 20:51:49,77.5,Mithat Can’s Apple Watch
2022-04-16 21:21:44,74.13,Mithat Can’s Apple Watch
2022-04-16 21:51:39,81.87,Mithat Can’s Apple Watch
2022-04-16 22:21:39,89.26,Mithat Can’s Apple Watch
2022-04-16 22:51:34,83.59,Mithat Can’s Apple Watch
2022-04-16 23:21:29,80.01,Mithat Can’s Apple Watch
2022-04-16 23:51:29,88.31,Mithat Can’s Apple Watch
2022-04-17 00:21:29,80.01,Mithat Can’s Apple Watch
2022-04-17 00:51:24,79.7,Mithat Can’s Apple Watch
2022-04-17 01:21:19,81.35,Mithat Can’s Apple Watch
2022-04-18 20:30:25,70.56,Mithat Can’s Apple Watch
2022-04-18 21:00:20,67.6,Mithat Can’s Apple Watch
2022-04-18 21:30:20,80.04,Mithat Can’s Apple Watch
2022-04-18 22:00:15,81.25,Mithat Can’s Apple Watch
2022-04-18 22:30:10,78.61,Mithat Can’s Apple Watch
2022-04-18 23:00:05,75.88,Mithat Can’s Apple Watch
2022-04-19 10:00:42,66.8,Mithat Can’s Apple Watch
2022-04-19 10:30:37,70.58,Mithat Can’s Apple Watch
2022-04-19 11:00:32,60.96,Mithat Can’s Apple Watch
2022-04-19 11:30:32,59.34,Mithat Can’s Apple Watch
2022-04-19 12:00:32,67,Mithat Can’s Apple Watch
2022-04-19 12:30:27,72.85,Mithat Can’s Apple Watch
2022-04-19 13:00:27,72.02,Mithat Can’s Apple Watch
2022-04-19 13:30:27,77.24,Mithat Can’s Apple Watch
2022-04-19 14:00:27,64.1,Mithat Can’s Apple Watch
2022-04-19 14:30:27,68.58,Mithat Can’s Apple Watch
2022-04-19 15:00:27,70.88,Mithat Can’s Apple Watch
2022-04-19 15:30:22,60.3,Mithat Can’s Apple Watch
2022-04-19 16:00:17,74.36,Mithat Can’s Apple Watch
2022-04-19 16:30:12,75.76,Mithat Can’s Apple Watch
2022-04-19 17:00:12,79.21,Mithat Can’s Apple Watch
2022-04-19 17:30:12,59.76,Mithat Can’s Apple Watch
2022-04-19 18:00:07,57.59,Mithat Can’s Apple Watch
2022-04-19 18:30:07,61.54,Mithat Can’s Apple Watch
2022-04-19 19:00:07,74.57,Mithat Can’s Apple Watch
2022-04-19 19:30:02,68.2,Mithat Can’s Apple Watch
2022-04-19 19:59:57,70.77,Mithat Can’s Apple Watch
2022-04-19 20:29:52,65.8,Mithat Can’s Apple Watch
2022-04-19 20:59:47,62.82,Mithat Can’s Apple Watch
2022-04-19 21:29:42,73.43,Mithat Can’s Apple Watch
2022-04-19 21:59:42,63.84,Mithat Can’s Apple Watch
2022-04-19 22:29:37,70.38,Mithat Can’s Apple Watch
2022-04-20 19:42:31,62.79,Mithat Can’s Apple Watch
2022-04-20 20:12:26,66.32,Mithat Can’s Apple Watch
2022-04-21 09:59:08,80.4,Mithat Can’s Apple Watch
2022-04-21 10:29:03,83.1,Mithat Can’s Apple Watch
2022-04-21 10:55:18,84.45,Mithat Can’s Apple Watch
2022-04-21 11:21:13,81.11,Mithat Can’s Apple Watch
2022-04-21 11:51:13,80.21,Mithat Can’s Apple Watch
2022-04-21 12:21:08,69.17,Mithat Can’s Apple Watch
2022-04-21 12:51:03,79.32,Mithat Can’s Apple Watch
2022-04-21 13:20:58,73,Mithat Can’s Apple Watch
2022-04-21 13:50:58,78.82,Mithat Can’s Apple Watch
2022-04-21 14:20:57,76.36,Mithat Can’s Apple Watch
2022-04-21 14:50:52,78.13,Mithat Can’s Apple Watch
2022-04-21 15:20:52,78.05,Mithat Can’s Apple Watch
2022-04-21 15:50:48,78.6,Mithat Can’s Apple Watch
2022-04-21 16:20:43,77.77,Mithat Can’s Apple Watch
2022-04-21 16:50:38,78.39,Mithat Can’s Apple Watch
2022-04-21 17:20:33,77.82,Mithat Can’s Apple Watch
2022-04-21 17:50:33,75.7,Mithat Can’s Apple Watch
2022-04-21 18:20:33,77.78,Mithat Can’s Apple Watch
2022-04-21 18:50:28,74.4,Mithat Can’s Apple Watch
2022-04-21 19:20:28,77.25,Mithat Can’s Apple Watch
2022-04-21 19:50:28,80.59,Mithat Can’s Apple Watch
2022-04-21 20:20:23,78.3,Mithat Can’s Apple Watch
2022-04-21 20:50:22,74.15,Mithat Can’s Apple Watch
2022-04-21 21:20:17,73.79,Mithat Can’s Apple Watch
2022-04-21 21:50:17,76.2,Mithat Can’s Apple Watch
2022-04-21 22:20:17,73.16,Mithat Can’s Apple Watch
2022-04-21 22:50:12,70.3,Mithat Can’s Apple Watch
2022-04-21 23:20:07,61.86,Mithat Can’s Apple Watch
2022-04-22 13:51:39,82.01,Mithat Can’s Apple Watch
2022-04-22 14:21:34,80.86,Mithat Can’s Apple Watch
2022-04-22 14:51:29,76.75,Mithat Can’s Apple Watch
2022-04-22 15:21:24,79.19,Mithat Can’s Apple Watch
2022-04-22 15:51:19,60.68,Mithat Can’s Apple Watch
2022-04-22 16:21:19,62.27,Mithat Can’s Apple Watch
2022-04-22 16:51:19,72.2,Mithat Can’s Apple Watch
2022-04-22 17:21:14,59.41,Mithat Can’s Apple Watch
2022-04-22 17:51:09,64.69,Mithat Can’s Apple Watch
2022-04-22 18:21:04,66.46,Mithat Can’s Apple Watch
2022-04-22 18:51:04,68.83,Mithat Can’s Apple Watch
2022-04-22 19:21:04,73.07,Mithat Can’s Apple Watch
2022-04-22 19:50:59,78.91,Mithat Can’s Apple Watch
2022-04-22 20:20:54,75.64,Mithat Can’s Apple Watch
2022-04-22 20:50:49,69,Mithat Can’s Apple Watch
2022-04-22 21:20:44,89.86,Mithat Can’s Apple Watch
2022-04-22 21:50:39,86.36,Mithat Can’s Apple Watch
2022-04-22 22:20:39,84.5,Mithat Can’s Apple Watch
2022-04-22 22:50:39,83.92,Mithat Can’s Apple Watch
2022-04-22 23:20:34,88.39,Mithat Can’s Apple Watch
2022-04-22 23:50:34,75.78,Mithat Can’s Apple Watch
2022-04-23 00:20:29,84.48,Mithat Can’s Apple Watch
2022-04-23 00:50:24,80.11,Mithat Can’s Apple Watch
2022-04-23 01:20:24,62.39,Mithat Can’s Apple Watch
2022-04-23 17:53:04,78.07,Mithat Can’s Apple Watch
2022-04-23 18:23:04,77.27,Mithat Can’s Apple Watch
2022-04-23 18:52:59,75.3,Mithat Can’s Apple Watch
2022-04-23 19:22:54,83.67,Mithat Can’s Apple Watch
