dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1649401200,2022-04-08 07:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,6.62,10000,2.7,3.3,6.06,7.15,998,,,76,5.14,250,,,,,,20,801,Clouds,few clouds,02d
1649404800,2022-04-08 08:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,7.03,10000,3.09,3.23,6.61,7.73,998,,,76,6.69,270,,,,,,40,802,Clouds,scattered clouds,03d
1649408400,2022-04-08 09:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,7.92,10000,3.19,4.54,6.97,8.85,998,,,72,6.17,270,,,,,,40,802,Clouds,scattered clouds,03d
1649412000,2022-04-08 10:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,7.98,10000,3.25,5.01,6.97,9.4,998,,,72,5.14,280,,,,,,40,802,Clouds,scattered clouds,03d
1649415600,2022-04-08 11:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,8.13,10000,3.59,5.19,7.71,8.85,997,,,73,5.14,270,,,,,,40,802,Clouds,scattered clouds,03d
1649419200,2022-04-08 12:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,9.01,10000,3.63,6.3,8.26,9.95,998,,,69,5.14,270,,,,,,40,802,Clouds,scattered clouds,03d
1649422800,2022-04-08 13:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,9.11,10000,3.31,6.42,8.27,9.96,997,,,67,5.14,300,,,,,,20,801,Clouds,few clouds,02d
1649426400,2022-04-08 14:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,8.99,10000,1.42,6.27,7.71,9.96,997,,,59,5.14,310,,,,,,20,801,Clouds,few clouds,02d
1649430000,2022-04-08 15:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,8.48,10000,2.29,5.08,7.71,9.96,997,,,65,6.69,320,,,,,,20,801,Clouds,few clouds,02d
1649433600,2022-04-08 16:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,8.61,10000,0.82,5.42,7.71,9.4,998,,,58,6.17,320,,,,,,20,801,Clouds,few clouds,02d
1649437200,2022-04-08 17:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,7.72,10000,2.4,4.29,6.97,8.29,998,,,69,6.17,320,,,,,,20,801,Clouds,few clouds,02d
1649440800,2022-04-08 18:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,7.2,10000,1.49,3.63,6.6,7.73,999,,,67,6.17,320,,,,,,20,801,Clouds,few clouds,02d
1649444400,2022-04-08 19:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,6.42,10000,1.55,3.05,5.5,6.68,999,,,71,5.14,320,,,,,,20,520,Rain,light intensity shower rain,09n
1649448000,2022-04-08 20:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,5.8,10000,1.9,1.84,5.5,6.68,1000,,,76,6.17,320,,0.25,,,,20,500,Rain,light rain,10n
1649451600,2022-04-08 21:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,5.62,10000,1.73,1.82,4.93,6.68,1001,,,76,5.66,310,,,,,,20,801,Clouds,few clouds,02n
1649455200,2022-04-08 22:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,5.85,10000,1.77,1.54,5.5,6.68,1002,,,75,7.2,310,,,,,,20,801,Clouds,few clouds,02n
1649458800,2022-04-08 23:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,5.65,10000,1.57,0.95,4.93,6.07,1003,,,75,8.23,310,,,,,,20,801,Clouds,few clouds,02n
1649462400,2022-04-09 00:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,5.87,10000,1.22,1.39,5.51,6.12,1003,,,72,7.72,310,,,,,,40,802,Clouds,scattered clouds,03n
1649466000,2022-04-09 01:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,5.32,10000,1.8,1.04,4.94,6.06,1004,,,78,6.69,310,,0.38,,,,40,500,Rain,light rain,10n
1649469600,2022-04-09 02:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,4.75,10000,1.42,0.51,3.82,6.04,1005,,,79,6.17,320,,0.64,,,,40,520,Rain,light intensity shower rain,09n
1649473200,2022-04-09 03:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,5.53,10000,1.64,0.49,4.93,6.68,1006,,,76,9.26,290,14.4,0.25,,,,40,500,Rain,light rain,10n
1649476800,2022-04-09 04:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,5.28,10000,1.94,1.18,4.93,6.12,1007,,,79,6.17,290,,0.38,,,,20,500,Rain,light rain,10n
1649480400,2022-04-09 05:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,5.31,10000,1.97,1.43,4.93,6.12,1008,,,79,5.66,300,,,,,,40,802,Clouds,scattered clouds,03d
1649484000,2022-04-09 06:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,5.47,10000,1.58,1.63,4.93,6.12,1008,,,76,5.66,310,,0.25,,,,40,500,Rain,light rain,10d
1649487600,2022-04-09 07:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,6.43,10000,2.7,2.12,5.5,7.18,1009,,,77,7.72,280,,0.25,,,,40,520,Rain,light intensity shower rain,09d
1649491200,2022-04-09 08:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,6.8,10000,2.5,2.93,6.06,7.73,1010,,,74,6.69,300,,0.51,,,,40,500,Rain,light rain,10d
1649494800,2022-04-09 09:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,7.73,10000,2.61,3.8,6.6,8.84,1011,,,70,7.72,290,,0.25,,,,20,500,Rain,light rain,10d
1649498400,2022-04-09 10:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,8.25,,1.63,5.63,7.16,9.39,1012,,,63,4.47,295,9.83,0.76,,,,79,500,Rain,light rain,10d
1649502000,2022-04-09 11:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,7.58,10000,3.63,2.94,6.97,8.84,1012,,,76,10.29,290,,0.51,,,,40,500,Rain,light rain,10d
1649505600,2022-04-09 12:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,7.4,,3.08,4.37,6.05,8.34,1012,,,74,4.92,292,8.05,0.51,,,,73,500,Rain,light rain,10d
1649509200,2022-04-09 13:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,6.72,10000,2.61,3.21,5.97,8.84,1013,,,75,5.66,270,,1.02,,,,40,501,Rain,moderate rain,10d
1649512800,2022-04-09 14:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,8.07,10000,2.32,3.83,7.16,9.39,1013,,,67,9.26,280,,1.27,,,,40,501,Rain,moderate rain,10d
1649516400,2022-04-09 15:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,8,10000,1.83,3.74,7.16,8.84,1014,,,65,9.26,290,,1.52,,,,40,501,Rain,moderate rain,10d
1649520000,2022-04-09 16:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,7.63,10000,1.9,3.13,6.61,8.29,1014,,,67,9.77,300,,0.76,,,,20,500,Rain,light rain,10d
1649523600,2022-04-09 17:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,6.81,10000,0.27,2.61,5.97,7.73,1014,,,63,7.72,290,12.86,1.02,,,,20,501,Rain,moderate rain,10d
1649527200,2022-04-09 18:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,6.02,,0.57,3.64,4.93,6.63,1015,,,68,3.13,10,6.26,,,,,7,800,Clear,sky is clear,01d
1649530800,2022-04-09 19:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,4.64,10000,0.6,1.35,2.97,5.52,1016,,,75,4.12,280,,,,,,20,801,Clouds,few clouds,02n
1649534400,2022-04-09 20:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,4.99,10000,0.37,1.51,4.38,5.52,1016,,,72,4.63,300,,,,,,20,801,Clouds,few clouds,02n
1649538000,2022-04-09 21:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,4.7,10000,0.65,1.42,3.82,5.57,1017,,,75,4.12,290,,,,,,20,801,Clouds,few clouds,02n
1649541600,2022-04-09 22:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,4.44,10000,0.59,0.82,3.82,5.57,1017,,,76,4.63,280,,,,,,20,801,Clouds,few clouds,02n
1649545200,2022-04-09 23:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,4.56,10000,1.06,1.56,3.82,5.57,1018,,,78,3.6,270,,,,,,40,802,Clouds,scattered clouds,03n
1649548800,2022-04-10 00:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,4.71,,0.66,3.26,3.83,5.57,1018,,,75,1.79,235,4.02,,,,,30,802,Clouds,scattered clouds,03n
1649552400,2022-04-10 01:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,4.36,,0.14,3.44,3.83,5.57,1018,,,74,1.34,226,2.24,,,,,46,802,Clouds,scattered clouds,03n
1649556000,2022-04-10 02:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,3.61,,0.14,3.61,2.72,5.01,1018,,,78,0.89,225,1.34,,,,,34,802,Clouds,scattered clouds,03n
1649559600,2022-04-10 03:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,2.52,10000,-0.66,-0.92,1.61,4.96,1018,,,79,3.6,280,,,,,,20,801,Clouds,few clouds,02n
1649563200,2022-04-10 04:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,2.51,10000,-0.36,-0.93,1.61,4.96,1018,,,81,3.6,270,,,,,,20,801,Clouds,few clouds,02n
1649566800,2022-04-10 05:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,2.98,10000,-0.26,-0.36,1.61,4.96,1019,,,79,3.6,270,,,,,,20,801,Clouds,few clouds,02d
1649570400,2022-04-10 06:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,3.77,9000,1.65,-0.01,3.28,5.01,1020,,,86,4.63,340,,0.64,,,,40,520,Rain,light intensity shower rain,09d
1649574000,2022-04-10 07:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,5.75,10000,3.26,3.34,4.94,6.68,1020,,,84,3.09,280,,0.25,,,,20,500,Rain,light rain,10d
1649577600,2022-04-10 08:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,6.99,10000,3.06,4.24,6.61,8.85,1021,,,76,4.12,290,,,,,,20,801,Clouds,few clouds,02d
1649581200,2022-04-10 09:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,8.4,10000,2.64,5.53,7.73,9.4,1021,,,67,5.14,300,,,,,,20,801,Clouds,few clouds,02d
1649584800,2022-04-10 10:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,8.95,10000,2.07,6.43,8.27,9.96,1021,,,62,4.63,310,,,,,,20,801,Clouds,few clouds,02d
1649588400,2022-04-10 11:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,9.82,10000,1.71,7.51,8.9,11.05,1021,,,57,4.63,310,,,,,,20,801,Clouds,few clouds,02d
1649592000,2022-04-10 12:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,10.19,10000,1.81,8.73,9.39,11.62,1021,,,56,2.57,300,,,,,,20,801,Clouds,few clouds,02d
1649595600,2022-04-10 13:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,10.61,10000,0.63,9.03,9.93,12.18,1020,,,50,2.57,290,,,,,,20,801,Clouds,few clouds,02d
1649599200,2022-04-10 14:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,11.34,10000,1.3,9.84,10.5,12.18,1020,,,50,2.57,240,,,,,,20,801,Clouds,few clouds,02d
1649602800,2022-04-10 15:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,11.15,10000,-1.12,9.42,10.5,11.63,1020,,,42,3.09,250,,,,,,0,800,Clear,sky is clear,01d
1649606400,2022-04-10 16:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,11.15,10000,-0.02,9.52,9.93,12.18,1020,,,46,3.09,290,,,,,,0,800,Clear,sky is clear,01d
1649610000,2022-04-10 17:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,10.28,10000,0.6,8.7,9.45,11.06,1020,,,51,3.09,280,,,,,,0,800,Clear,sky is clear,01d
1649613600,2022-04-10 18:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,8.78,10000,1.45,6.99,7.71,9.4,1020,,,60,3.09,280,,,,,,0,800,Clear,sky is clear,01d
1649617200,2022-04-10 19:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,7.11,10000,-1.83,5.77,6.61,7.73,1020,,,52,2.06,290,,,,,,0,800,Clear,sky is clear,01n
1649620800,2022-04-10 20:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,6.31,10000,-0.77,6.31,4.94,7.18,1020,,,60,0.51,320,,,,,,0,800,Clear,sky is clear,01n
1649624400,2022-04-10 21:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,4.98,10000,-0.2,4.98,3.84,5.52,1020,,,69,1.03,100,,,,,,0,800,Clear,sky is clear,01n
1649628000,2022-04-10 22:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,4.27,10000,0.42,2.45,2.97,4.96,1020,,,76,2.06,110,,,,,,0,800,Clear,sky is clear,01n
1649631600,2022-04-10 23:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,3.96,10000,-0.38,1.61,3.27,4.93,1020,,,73,2.57,110,,,,,,0,800,Clear,sky is clear,01n
1649635200,2022-04-11 00:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,4.12,10000,-0.25,1.8,3.27,4.95,1020,,,73,2.57,110,,,,,,0,800,Clear,sky is clear,01n
1649638800,2022-04-11 01:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,4.24,10000,-0.14,3.03,3.29,5.49,1019,,,73,1.54,90,,,,,,0,800,Clear,sky is clear,01n
1649642400,2022-04-11 02:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,3.94,10000,-0.07,2.68,3.27,4.95,1019,,,75,1.54,90,,,,,,0,800,Clear,sky is clear,01n
1649646000,2022-04-11 03:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,3.66,10000,-0.31,2.36,2.72,4.4,1019,,,75,1.54,100,,,,,,0,800,Clear,sky is clear,01n
1649649600,2022-04-11 04:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,3.76,10000,0.46,1.86,2.71,4.96,1018,,,79,2.06,90,,,,,,0,800,Clear,sky is clear,01n
1649653200,2022-04-11 05:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,4.57,10000,0.53,2.81,3.29,5.51,1018,,,75,2.06,90,,,,,,0,800,Clear,sky is clear,01d
1649656800,2022-04-11 06:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,5.33,10000,0.89,4.27,4.4,6.07,1018,,,73,1.54,90,,,,,,0,800,Clear,sky is clear,01d
1649660400,2022-04-11 07:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,6.89,10000,2.39,5.08,6.07,7.74,1018,,,73,2.57,110,,,,,,0,800,Clear,sky is clear,01d
1649664000,2022-04-11 08:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,8.94,10000,2.94,7.18,8.29,9.96,1018,,,66,3.09,130,,,,,,0,800,Clear,sky is clear,01d
1649667600,2022-04-11 09:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,10.95,10000,3.96,9.72,9.96,12.18,1018,,,62,3.09,140,,,,,,0,800,Clear,sky is clear,01d
1649671200,2022-04-11 10:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,12.32,10000,3.8,11.07,11.61,13.34,1017,,,56,3.6,130,,,,,,0,800,Clear,sky is clear,01d
1649674800,2022-04-11 11:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,13.62,10000,3.4,12.34,12.71,14.45,1017,,,50,5.14,140,,,,,,0,800,Clear,sky is clear,01d
1649678400,2022-04-11 12:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,14.14,10000,3.01,12.84,13.82,14.96,1016,,,47,6.17,130,,,,,,0,800,Clear,sky is clear,01d
1649682000,2022-04-11 13:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,14.87,10000,2.09,13.51,13.85,15.57,1016,,,42,6.17,120,,,,,,0,800,Clear,sky is clear,01d
1649685600,2022-04-11 14:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,15.29,10000,3.12,14.02,14.38,16.63,1015,,,44,6.69,130,,,,,,0,800,Clear,sky is clear,01d
1649689200,2022-04-11 15:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,15.11,10000,2.96,13.83,13.85,16.07,1014,,,44,6.17,110,,,,,,0,800,Clear,sky is clear,01d
1649692800,2022-04-11 16:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,15.06,10000,1.58,13.67,13.84,16.06,1013,,,40,5.66,110,,,,,,0,800,Clear,sky is clear,01d
1649696400,2022-04-11 17:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,14.21,10000,3.37,12.94,13.28,14.96,1013,,,48,5.66,110,,,,,,0,800,Clear,sky is clear,01d
1649700000,2022-04-11 18:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,13.11,10000,3.21,11.81,12.18,13.82,1013,,,51,4.12,100,,,,,,0,800,Clear,sky is clear,01d
