Date/Time,Heart Rate Variability (ms),Source
2023-08-08 10:57:08,21.92,Mithat Can’s Apple Watch
2023-08-08 14:15:28,23.8,Mithat Can’s Apple Watch
2023-08-08 18:11:18,82.31,Mithat Can’s Apple Watch
2023-08-08 22:53:17,35.65,Mithat Can’s Apple Watch
2023-08-09 10:19:10,78.41,Mithat Can’s Apple Watch
2023-08-09 21:28:26,28.97,Mithat Can’s Apple Watch
2023-08-09 23:10:04,35.4,Mithat Can’s Apple Watch
2023-08-10 17:45:03,92.86,Mithat Can’s Apple Watch
2023-08-10 19:28:06,39.19,Mithat Can’s Apple Watch
2023-08-10 23:27:38,32.81,Mithat Can’s Apple Watch
2023-08-11 03:21:46,23.53,Mithat Can’s Apple Watch
2023-08-11 12:18:50,42.24,Mithat Can’s Apple Watch
2023-08-11 16:09:45,63.83,Mithat Can’s Apple Watch
2023-08-11 19:34:49,27.41,Mithat Can’s Apple Watch
2023-08-16 14:40:59,58.48,Mithat Can’s Apple Watch
2023-08-16 16:22:22,11.28,Mithat Can’s Apple Watch
2023-08-16 19:59:46,36.61,Mithat Can’s Apple Watch
2023-08-16 23:55:16,19.73,Mithat Can’s Apple Watch
2023-08-17 20:26:33,19.91,Mithat Can’s Apple Watch
2023-08-18 07:56:08,27.82,Mithat Can’s Apple Watch
2023-08-18 07:58:13,46.94,Mithat Can’s Apple Watch
2023-08-18 12:00:09,24.38,Mithat Can’s Apple Watch
2023-08-18 15:50:53,14.53,Mithat Can’s Apple Watch
2023-08-18 19:52:52,41.2,Mithat Can’s Apple Watch
2023-08-19 00:35:22,25.17,Mithat Can’s Apple Watch
2023-08-19 15:25:52,30.77,Mithat Can’s Apple Watch
2023-08-19 15:59:58,24.42,Mithat Can’s Apple Watch
2023-08-19 19:53:23,54.59,Mithat Can’s Apple Watch
2023-08-20 00:10:35,25.39,Mithat Can’s Apple Watch
2023-08-20 10:07:55,46.1,Mithat Can’s Apple Watch
2023-08-20 11:53:37,41.66,Mithat Can’s Apple Watch
2023-08-20 16:53:18,33.43,Mithat Can’s Apple Watch
2023-08-20 19:53:39,27.38,Mithat Can’s Apple Watch
2023-08-22 18:45:03,25.4,Mithat Can’s Apple Watch
2023-08-23 16:44:31,28.71,Mithat Can’s Apple Watch
2023-08-23 20:00:24,26.4,Mithat Can’s Apple Watch
2023-08-24 23:06:04,50.04,Mithat Can’s Apple Watch
2023-08-24 23:40:56,42.63,Mithat Can’s Apple Watch
2023-08-25 12:12:06,33.18,Mithat Can’s Apple Watch
2023-08-25 14:52:42,37.38,Mithat Can’s Apple Watch
2023-08-25 18:58:29,41.63,Mithat Can’s Apple Watch
2023-08-26 00:04:18,62.01,Mithat Can’s Apple Watch
2023-08-26 19:46:00,29.94,Mithat Can’s Apple Watch
2023-08-27 05:00:27,60.15,Mithat Can’s Apple Watch
2023-08-27 07:05:18,77.77,Mithat Can’s Apple Watch
2023-08-27 12:55:00,38.04,Mithat Can’s Apple Watch
2023-08-27 14:55:01,55.9,Mithat Can’s Apple Watch
2023-08-27 19:17:52,45.66,Mithat Can’s Apple Watch
2023-08-29 00:48:29,19.5,Mithat Can’s Apple Watch
2023-08-29 10:22:17,50.54,Mithat Can’s Apple Watch
2023-08-29 11:29:48,32.88,Mithat Can’s Apple Watch
2023-08-29 15:38:48,34.07,Mithat Can’s Apple Watch
2023-08-29 22:42:23,81.86,Mithat Can’s Apple Watch
2023-08-29 23:33:20,36.08,Mithat Can’s Apple Watch
2023-08-30 19:41:57,72.61,Mithat Can’s Apple Watch
2023-08-31 08:57:53,52.45,Mithat Can’s Apple Watch
2023-08-31 11:29:43,67.97,Mithat Can’s Apple Watch
2023-08-31 15:31:42,65.65,Mithat Can’s Apple Watch
2023-08-31 19:31:07,39.95,Mithat Can’s Apple Watch
2023-09-01 09:16:20,50.05,Mithat Can’s Apple Watch
2023-09-01 11:26:51,36.65,Mithat Can’s Apple Watch
2023-09-01 18:37:02,55.06,Mithat Can’s Apple Watch
2023-09-01 19:58:35,35.73,Mithat Can’s Apple Watch
2023-09-01 23:36:19,18.77,Mithat Can’s Apple Watch
2023-09-02 12:57:12,58.3,Mithat Can’s Apple Watch
2023-09-02 15:29:26,42.87,Mithat Can’s Apple Watch
2023-09-02 20:19:51,21.22,Mithat Can’s Apple Watch
2023-09-03 10:21:46,43.79,Mithat Can’s Apple Watch
2023-09-03 13:08:31,41.15,Mithat Can’s Apple Watch
2023-09-03 15:40:28,42.9,Mithat Can’s Apple Watch
2023-09-03 19:44:43,74.34,Mithat Can’s Apple Watch
2023-09-03 23:36:38,57.55,Mithat Can’s Apple Watch
2023-09-04 10:37:15,16.85,Mithat Can’s Apple Watch
2023-09-04 11:29:14,20.67,Mithat Can’s Apple Watch
2023-09-04 15:50:37,36.95,Mithat Can’s Apple Watch
2023-09-04 20:14:29,94.79,Mithat Can’s Apple Watch
2023-09-04 23:50:04,42.63,Mithat Can’s Apple Watch
2023-09-05 08:26:20,19.02,Mithat Can’s Apple Watch
2023-09-05 11:30:19,99.97,Mithat Can’s Apple Watch
2023-09-05 15:32:50,29.1,Mithat Can’s Apple Watch
2023-09-05 21:35:18,29.56,Mithat Can’s Apple Watch
2023-09-05 23:39:52,47.36,Mithat Can’s Apple Watch
2023-09-06 19:03:06,28.2,Mithat Can’s Apple Watch
2023-09-06 20:44:50,45.02,Mithat Can’s Apple Watch
2023-09-06 23:38:00,76,Mithat Can’s Apple Watch
2023-09-07 12:59:01,93.29,Mithat Can’s Apple Watch
2023-09-07 16:47:23,44.94,Mithat Can’s Apple Watch
2023-09-07 19:37:40,35.51,Mithat Can’s Apple Watch
2023-09-08 11:12:21,61.17,Mithat Can’s Apple Watch
2023-09-08 13:25:55,55.97,Mithat Can’s Apple Watch
2023-09-08 17:33:41,55.9,Mithat Can’s Apple Watch
2023-09-08 21:42:34,32.68,Mithat Can’s Apple Watch
2023-09-09 21:38:34,28.93,Mithat Can’s Apple Watch
2023-09-10 13:31:40,18.75,Mithat Can’s Apple Watch
2023-09-10 17:27:24,80.49,Mithat Can’s Apple Watch
2023-09-10 22:19:12,25.76,Mithat Can’s Apple Watch
2023-09-11 08:10:34,41.05,Mithat Can’s Apple Watch
2023-09-11 10:02:35,57.09,Mithat Can’s Apple Watch
2023-09-11 13:30:29,60.97,Mithat Can’s Apple Watch
2023-09-11 17:56:35,66.28,Mithat Can’s Apple Watch
2023-09-11 21:24:45,57.08,Mithat Can’s Apple Watch
2023-09-12 08:11:48,31.74,Mithat Can’s Apple Watch
2023-09-12 09:32:25,32.99,Mithat Can’s Apple Watch
2023-09-12 15:15:41,60.93,Mithat Can’s Apple Watch
2023-09-12 18:01:36,23.78,Mithat Can’s Apple Watch
2023-09-13 18:25:51,52.6,Mithat Can’s Apple Watch
2023-09-14 01:47:53,42.03,Mithat Can’s Apple Watch
2023-09-14 13:11:05,23.69,Mithat Can’s Apple Watch
2023-09-14 13:44:51,36.02,Mithat Can’s Apple Watch
2023-09-14 17:39:58,43.03,Mithat Can’s Apple Watch
2023-09-14 21:43:37,25.52,Mithat Can’s Apple Watch
2023-09-15 20:11:25,25.17,Mithat Can’s Apple Watch
2023-09-15 21:46:30,37.55,Mithat Can’s Apple Watch
2023-09-16 01:53:19,53.03,Mithat Can’s Apple Watch
2023-09-16 05:23:05,100.82,Mithat Can’s Apple Watch
2023-09-16 17:28:37,90.34,Mithat Can’s Apple Watch
2023-09-16 21:25:03,72.26,Mithat Can’s Apple Watch
2023-09-17 01:45:06,78.92,Mithat Can’s Apple Watch
2023-09-17 16:42:32,54.13,Mithat Can’s Apple Watch
2023-09-17 19:06:06,58.31,Mithat Can’s Apple Watch
2023-09-17 22:02:12,56.43,Mithat Can’s Apple Watch
2023-09-18 15:55:12,29.69,Mithat Can’s Apple Watch
2023-09-18 17:44:54,48.97,Mithat Can’s Apple Watch
2023-09-18 23:29:31,23.41,Mithat Can’s Apple Watch
2023-09-19 08:22:28,83.6,Mithat Can’s Apple Watch
2023-09-19 09:51:33,38.65,Mithat Can’s Apple Watch
2023-09-19 14:20:00,39.26,Mithat Can’s Apple Watch
2023-09-19 21:27:26,81.74,Mithat Can’s Apple Watch
2023-09-20 22:02:48,35.12,Mithat Can’s Apple Watch
2023-09-21 13:43:00,24.71,Mithat Can’s Apple Watch
2023-09-21 17:32:44,67.48,Mithat Can’s Apple Watch
2023-09-21 21:43:14,21.93,Mithat Can’s Apple Watch
2023-09-24 18:42:41,65.65,Apple Watch van Mithat Can
2023-09-24 18:51:24,58.75,Apple Watch van Mithat Can
2023-09-24 22:30:24,62.86,Apple Watch van Mithat Can
2023-09-25 10:31:47,30.64,Apple Watch van Mithat Can
2023-09-25 14:17:16,35.89,Apple Watch van Mithat Can
2023-09-25 23:27:22,14.48,Apple Watch van Mithat Can
2023-09-26 12:39:50,50.65,Apple Watch van Mithat Can
2023-09-26 14:18:29,22.18,Apple Watch van Mithat Can
2023-09-26 18:47:22,53.95,Apple Watch van Mithat Can
2023-09-26 23:15:08,47.78,Apple Watch van Mithat Can
2023-09-27 13:42:54,54.74,Apple Watch van Mithat Can
2023-09-27 15:06:09,39.82,Apple Watch van Mithat Can
2023-09-27 19:16:51,49.7,Apple Watch van Mithat Can
2023-09-27 23:37:46,30.76,Apple Watch van Mithat Can
2023-09-28 12:55:24,33.37,Apple Watch van Mithat Can
2023-09-28 14:25:44,76.85,Apple Watch van Mithat Can
2023-09-28 18:17:39,73.47,Apple Watch van Mithat Can
2023-09-29 21:16:18,19.18,Apple Watch van Mithat Can
2023-09-29 22:21:34,38.92,Apple Watch van Mithat Can
2023-09-30 02:19:17,34.41,Apple Watch van Mithat Can
2023-09-30 14:28:20,75.77,Apple Watch van Mithat Can
2023-09-30 20:15:14,22.43,Apple Watch van Mithat Can
2023-09-30 22:16:42,28.61,Apple Watch van Mithat Can
2023-10-01 11:57:49,33.51,Apple Watch van Mithat Can
2023-10-01 18:38:57,34.19,Apple Watch van Mithat Can
2023-10-01 22:41:18,41.77,Apple Watch van Mithat Can
2023-10-02 10:08:01,28.93,Apple Watch van Mithat Can
2023-10-02 10:29:34,19.28,Apple Watch van Mithat Can
2023-10-02 14:16:37,35.98,Apple Watch van Mithat Can
2023-10-02 18:35:53,41.02,Apple Watch van Mithat Can
2023-10-05 12:42:48,13.38,Apple Watch van Mithat Can
2023-10-05 12:44:22,87.8,Apple Watch van Mithat Can
2023-10-05 14:22:19,93.93,Apple Watch van Mithat Can
2023-10-05 19:48:15,31.16,Apple Watch van Mithat Can
2023-10-05 22:18:43,37.78,Apple Watch van Mithat Can
2023-10-06 17:29:29,33.46,Apple Watch van Mithat Can
2023-10-06 22:25:57,22.31,Apple Watch van Mithat Can
2023-10-07 03:11:35,26.81,Apple Watch van Mithat Can
2023-10-07 15:15:11,34.29,Apple Watch van Mithat Can
2023-10-07 19:02:07,28.12,Apple Watch van Mithat Can
2023-10-07 23:08:44,24.38,Apple Watch van Mithat Can
2023-10-08 03:32:49,80.9,Apple Watch van Mithat Can
2023-10-08 14:43:18,21.82,Apple Watch van Mithat Can
2023-10-08 18:59:35,50.5,Apple Watch van Mithat Can
2023-10-09 17:17:38,19.29,Apple Watch van Mithat Can
2023-10-09 20:58:07,30.73,Apple Watch van Mithat Can
2023-10-10 00:50:46,40.01,Apple Watch van Mithat Can
2023-10-10 20:44:28,23.11,Apple Watch van Mithat Can
2023-10-10 22:21:30,45.59,Apple Watch van Mithat Can
2023-10-11 01:10:54,44.55,Apple Watch van Mithat Can
2023-10-12 15:10:17,14.63,Apple Watch van Mithat Can
2023-10-12 16:49:59,21.71,Apple Watch van Mithat Can
2023-10-12 22:00:51,25.72,Apple Watch van Mithat Can
2023-10-13 00:54:46,37.68,Apple Watch van Mithat Can
2023-10-13 13:37:17,38.19,Apple Watch van Mithat Can
2023-10-13 16:58:16,26.8,Apple Watch van Mithat Can
2023-10-14 16:42:46,31.2,Apple Watch van Mithat Can
2023-10-14 16:49:59,26.76,Apple Watch van Mithat Can
2023-10-14 21:15:22,19.81,Apple Watch van Mithat Can
2023-10-15 20:24:29,46.05,Apple Watch van Mithat Can
2023-10-16 00:54:18,36.11,Apple Watch van Mithat Can
2023-10-16 11:00:12,43.03,Apple Watch van Mithat Can
2023-10-16 12:50:13,56.09,Apple Watch van Mithat Can
2023-10-16 18:39:10,50.25,Apple Watch van Mithat Can
2023-10-17 22:22:54,39.7,Apple Watch van Mithat Can
2023-10-18 01:26:58,38.94,Apple Watch van Mithat Can
2023-10-19 12:23:42,15.7,Apple Watch van Mithat Can
2023-10-19 13:08:08,15.32,Apple Watch van Mithat Can
2023-10-19 16:49:55,69.63,Apple Watch van Mithat Can
2023-10-19 20:50:43,43.65,Apple Watch van Mithat Can
2023-10-20 00:57:46,23.07,Apple Watch van Mithat Can
2023-10-22 01:56:23,20.45,Apple Watch van Mithat Can
2023-10-23 17:45:45,29.38,Apple Watch van Mithat Can
2023-10-23 20:49:32,55.02,Apple Watch van Mithat Can
2023-10-24 00:19:27,65.25,Apple Watch van Mithat Can
2023-10-25 11:11:25,52.23,Apple Watch van Mithat Can
2023-10-25 14:06:15,65,Apple Watch van Mithat Can
2023-10-25 18:01:09,39.74,Apple Watch van Mithat Can
2023-10-25 21:55:07,73.65,Apple Watch van Mithat Can
2023-10-26 03:39:54,88.47,Apple Watch van Mithat Can
2023-10-26 06:38:17,32.86,Apple Watch van Mithat Can
2023-10-26 11:04:11,46.35,Apple Watch van Mithat Can
2023-10-26 17:36:14,52.98,Apple Watch van Mithat Can
2023-10-27 18:01:16,41.42,Apple Watch van Mithat Can
2023-10-27 22:09:25,35.99,Apple Watch van Mithat Can
2023-10-28 12:16:20,32.13,Apple Watch van Mithat Can
2023-10-28 15:34:19,51.62,Apple Watch van Mithat Can
2023-10-28 21:57:13,45.26,Apple Watch van Mithat Can
2023-10-28 23:34:59,41.09,Apple Watch van Mithat Can
2023-10-29 14:32:41,62.09,Apple Watch van Mithat Can
2023-10-29 19:22:49,18.61,Apple Watch van Mithat Can
2023-10-29 21:56:14,47.23,Apple Watch van Mithat Can
2023-10-30 09:49:16,39.09,Apple Watch van Mithat Can
2023-10-30 10:34:08,26.54,Apple Watch van Mithat Can
2023-10-30 13:56:09,50.17,Apple Watch van Mithat Can
2023-10-30 17:56:09,39.09,Apple Watch van Mithat Can
2023-10-30 22:10:06,16.09,Apple Watch van Mithat Can
2023-10-31 17:21:46,36.3,Apple Watch van Mithat Can
2023-10-31 18:21:43,62.39,Apple Watch van Mithat Can
2023-11-01 11:18:29,11.37,Apple Watch van Mithat Can
2023-11-01 13:38:36,21.05,Apple Watch van Mithat Can
2023-11-01 13:56:45,43.01,Apple Watch van Mithat Can
2023-11-01 16:00:01,23.18,Apple Watch van Mithat Can
2023-11-01 18:32:38,31.84,Apple Watch van Mithat Can
2023-11-01 20:10:57,60.43,Apple Watch van Mithat Can
2023-11-01 22:23:35,18.64,Apple Watch van Mithat Can
2023-11-02 00:12:43,55.94,Apple Watch van Mithat Can
2023-11-02 20:25:24,19.44,Apple Watch van Mithat Can
2023-11-02 21:56:06,38.75,Apple Watch van Mithat Can
2023-11-03 00:05:53,30.92,Apple Watch van Mithat Can
2023-11-03 10:28:51,23.44,Apple Watch van Mithat Can
2023-11-03 11:58:05,37.15,Apple Watch van Mithat Can
2023-11-03 14:54:41,30.83,Apple Watch van Mithat Can
2023-11-03 16:07:37,47.17,Apple Watch van Mithat Can
2023-11-03 19:55:02,30.09,Apple Watch van Mithat Can
2023-11-03 20:09:16,28.1,Apple Watch van Mithat Can
2023-11-03 23:12:32,21.48,Apple Watch van Mithat Can
2023-11-04 00:12:34,73.53,Apple Watch van Mithat Can
2023-11-04 02:06:46,45.31,Apple Watch van Mithat Can
2023-11-04 14:54:53,15.37,Apple Watch van Mithat Can
2023-11-04 16:05:29,34.6,Apple Watch van Mithat Can
2023-11-04 18:59:44,32.3,Apple Watch van Mithat Can
2023-11-04 20:05:51,69.29,Apple Watch van Mithat Can
2023-11-05 00:17:48,45.31,Apple Watch van Mithat Can
2023-11-05 01:57:30,28.95,Apple Watch van Mithat Can
2023-11-06 10:58:16,27.27,Apple Watch van Mithat Can
2023-11-06 11:58:15,33.04,Apple Watch van Mithat Can
2023-11-06 14:04:07,23.6,Apple Watch van Mithat Can
2023-11-06 15:58:36,46.19,Apple Watch van Mithat Can
2023-11-06 18:01:31,25.51,Apple Watch van Mithat Can
2023-11-06 20:03:13,24.84,Apple Watch van Mithat Can
2023-11-06 22:04:34,42.21,Apple Watch van Mithat Can
2023-11-07 19:12:33,48.58,Apple Watch van Mithat Can
2023-11-07 20:04:27,46.62,Apple Watch van Mithat Can
2023-11-08 00:08:19,27.24,Apple Watch van Mithat Can
2023-11-08 14:06:27,45.96,Apple Watch van Mithat Can
2023-11-08 15:57:17,34.19,Apple Watch van Mithat Can
2023-11-08 18:32:09,17.95,Apple Watch van Mithat Can
2023-11-08 20:13:56,32.21,Apple Watch van Mithat Can
2023-11-08 22:07:57,30.04,Apple Watch van Mithat Can
2023-11-09 11:08:55,28.58,Apple Watch van Mithat Can
2023-11-09 12:36:09,37.53,Apple Watch van Mithat Can
2023-11-09 14:08:32,33.09,Apple Watch van Mithat Can
2023-11-09 16:05:36,41.35,Apple Watch van Mithat Can
2023-11-09 18:17:23,43.53,Apple Watch van Mithat Can
2023-11-09 20:09:17,49.22,Apple Watch van Mithat Can
2023-11-10 10:33:58,40.27,Apple Watch van Mithat Can
2023-11-10 12:07:35,43.51,Apple Watch van Mithat Can
2023-11-10 13:59:24,44.23,Apple Watch van Mithat Can
2023-11-10 16:04:53,74.05,Apple Watch van Mithat Can
2023-11-10 17:56:26,40.48,Apple Watch van Mithat Can
2023-11-10 20:24:26,34.36,Apple Watch van Mithat Can
2023-11-10 21:56:44,28.07,Apple Watch van Mithat Can
2023-11-11 02:51:21,33.3,Apple Watch van Mithat Can
2023-11-11 04:19:55,38.03,Apple Watch van Mithat Can
2023-11-11 17:41:29,28.3,Apple Watch van Mithat Can
2023-11-11 18:17:53,47.51,Apple Watch van Mithat Can
2023-11-11 19:58:53,33.07,Apple Watch van Mithat Can
2023-11-11 22:09:30,32.87,Apple Watch van Mithat Can
2023-11-11 23:58:02,39.17,Apple Watch van Mithat Can
2023-11-12 11:44:35,16.69,Apple Watch van Mithat Can
2023-11-12 13:16:28,17.73,Apple Watch van Mithat Can
2023-11-12 15:36:22,53.43,Apple Watch van Mithat Can
2023-11-12 16:03:07,21.1,Apple Watch van Mithat Can
2023-11-12 18:03:41,31.23,Apple Watch van Mithat Can
2023-11-12 20:10:06,35.07,Apple Watch van Mithat Can
2023-11-13 10:31:29,30.88,Apple Watch van Mithat Can
2023-11-13 12:04:33,78.87,Apple Watch van Mithat Can
2023-11-13 14:08:23,82.96,Apple Watch van Mithat Can
2023-11-13 15:58:23,71.75,Apple Watch van Mithat Can
2023-11-13 17:59:38,29.78,Apple Watch van Mithat Can
2023-11-13 20:38:04,35.08,Apple Watch van Mithat Can
2023-11-13 21:57:02,35.88,Apple Watch van Mithat Can
2023-11-14 00:00:49,36.63,Apple Watch van Mithat Can
2023-11-14 14:22:00,7.85,Apple Watch van Mithat Can
2023-11-14 16:41:28,16.14,Apple Watch van Mithat Can
2023-11-14 18:15:02,16.52,Apple Watch van Mithat Can
2023-11-16 19:10:32,33.95,Apple Watch van Mithat Can
2023-11-16 21:19:15,45.91,Apple Watch van Mithat Can
2023-11-16 22:16:31,43.92,Apple Watch van Mithat Can
2023-11-17 10:28:56,38.56,Apple Watch van Mithat Can
2023-11-17 12:15:48,55.34,Apple Watch van Mithat Can
2023-11-17 14:53:56,38.79,Apple Watch van Mithat Can
2023-11-17 18:26:47,29.55,Apple Watch van Mithat Can
2023-11-18 22:46:36,56.59,Apple Watch van Mithat Can
2023-11-19 01:44:41,63.35,Apple Watch van Mithat Can
2023-11-19 05:26:04,55.17,Apple Watch van Mithat Can
2023-11-19 05:29:23,33.46,Apple Watch van Mithat Can
2023-11-19 06:14:18,45.04,Apple Watch van Mithat Can
2023-11-20 10:30:11,20.64,Apple Watch van Mithat Can
2023-11-20 12:20:15,27.79,Apple Watch van Mithat Can
2023-11-20 14:29:18,32.62,Apple Watch van Mithat Can
2023-11-20 16:22:34,53.61,Apple Watch van Mithat Can
2023-11-20 18:18:46,33.54,Apple Watch van Mithat Can
2023-11-20 20:46:36,10.76,Apple Watch van Mithat Can
2023-11-20 22:21:11,36.15,Apple Watch van Mithat Can
2023-11-21 17:36:00,35.63,Apple Watch van Mithat Can
2023-11-21 18:19:45,32.27,Apple Watch van Mithat Can
2023-11-21 20:50:04,62.17,Apple Watch van Mithat Can
2023-11-21 22:32:27,49.29,Apple Watch van Mithat Can
2023-11-22 00:20:58,72.72,Apple Watch van Mithat Can
2023-11-22 02:36:26,49.82,Apple Watch van Mithat Can
2023-11-22 15:46:50,32.44,Apple Watch van Mithat Can
2023-11-22 16:16:48,42.5,Apple Watch van Mithat Can
2023-11-22 18:27:00,15.69,Apple Watch van Mithat Can
2023-11-24 11:40:56,17.83,Apple Watch van Mithat Can
2023-11-24 12:31:31,57.85,Apple Watch van Mithat Can
2023-11-24 14:22:12,46.22,Apple Watch van Mithat Can
2023-11-24 17:51:27,21.63,Apple Watch van Mithat Can
2023-11-24 18:15:36,51.58,Apple Watch van Mithat Can
2023-11-24 21:12:35,53.84,Apple Watch van Mithat Can
2023-11-24 22:48:30,30.87,Apple Watch van Mithat Can
2023-11-25 00:33:56,31.77,Apple Watch van Mithat Can
2023-11-25 02:33:49,26.2,Apple Watch van Mithat Can
2023-11-25 21:35:47,40.41,Apple Watch van Mithat Can
2023-11-25 22:57:12,22.58,Apple Watch van Mithat Can
2023-11-26 00:41:36,66.88,Apple Watch van Mithat Can
2023-11-26 02:41:39,68.71,Apple Watch van Mithat Can
2023-11-26 17:29:58,33.48,Apple Watch van Mithat Can
2023-11-26 18:20:51,34.57,Apple Watch van Mithat Can
2023-11-26 21:59:01,27.7,Apple Watch van Mithat Can
2023-11-26 22:15:09,49.93,Apple Watch van Mithat Can
2023-11-27 10:30:37,19.58,Apple Watch van Mithat Can
2023-11-27 12:14:29,29.1,Apple Watch van Mithat Can
2023-11-27 14:26:25,35.02,Apple Watch van Mithat Can
2023-11-27 16:14:22,59.23,Apple Watch van Mithat Can
2023-11-27 18:18:33,77.98,Apple Watch van Mithat Can
2023-11-27 21:44:11,32.8,Apple Watch van Mithat Can
2023-11-27 22:19:45,55.33,Apple Watch van Mithat Can
2023-11-28 00:18:25,28.72,Apple Watch van Mithat Can
2023-11-28 02:14:21,44.12,Apple Watch van Mithat Can
2023-11-30 19:48:22,32.54,Apple Watch van Mithat Can
2023-12-01 11:07:31,39.81,Apple Watch van Mithat Can
2023-12-01 13:13:43,55.74,Apple Watch van Mithat Can
2023-12-01 14:50:25,52.77,Apple Watch van Mithat Can
2023-12-01 16:36:00,42.31,Apple Watch van Mithat Can
2023-12-01 20:23:35,28.29,Apple Watch van Mithat Can
2023-12-01 23:10:13,43.59,Apple Watch van Mithat Can
2023-12-02 00:28:16,35.53,Apple Watch van Mithat Can
2023-12-02 02:16:21,67.92,Apple Watch van Mithat Can
2023-12-02 11:35:48,62.96,Apple Watch van Mithat Can
2023-12-02 12:14:25,41.78,Apple Watch van Mithat Can
2023-12-02 14:26:59,68.52,Apple Watch van Mithat Can
2023-12-02 16:17:25,33.91,Apple Watch van Mithat Can
2023-12-02 18:15:38,44.82,Apple Watch van Mithat Can
2023-12-03 14:19:09,33.58,Apple Watch van Mithat Can
2023-12-03 18:24:19,33.56,Apple Watch van Mithat Can
2023-12-03 18:30:38,35.78,Apple Watch van Mithat Can
2023-12-03 21:09:07,24.82,Apple Watch van Mithat Can
2023-12-03 22:15:29,30.74,Apple Watch van Mithat Can
2023-12-04 00:21:48,20.36,Apple Watch van Mithat Can
2023-12-04 10:53:17,26.66,Apple Watch van Mithat Can
2023-12-04 12:14:21,34.65,Apple Watch van Mithat Can
2023-12-04 14:42:28,50.37,Apple Watch van Mithat Can
2023-12-04 16:54:53,88.81,Apple Watch van Mithat Can
2023-12-04 18:42:45,21.96,Apple Watch van Mithat Can
2023-12-04 21:30:59,36.25,Apple Watch van Mithat Can
2023-12-04 22:15:12,31.86,Apple Watch van Mithat Can
2023-12-05 00:15:45,37.56,Apple Watch van Mithat Can
2023-12-05 17:36:02,21.56,Apple Watch van Mithat Can
2023-12-05 17:38:02,44.03,Apple Watch van Mithat Can
2023-12-05 20:56:27,26.65,Apple Watch van Mithat Can
2023-12-05 22:28:33,25.45,Apple Watch van Mithat Can
2023-12-06 15:56:37,23.78,Apple Watch van Mithat Can
2023-12-06 16:15:50,41.61,Apple Watch van Mithat Can
2023-12-06 18:41:14,48.62,Apple Watch van Mithat Can
2023-12-06 20:14:58,69.41,Apple Watch van Mithat Can
2023-12-06 22:14:31,47.76,Apple Watch van Mithat Can
2023-12-07 16:56:06,35.35,Apple Watch van Mithat Can
2023-12-07 17:10:00,33.87,Apple Watch van Mithat Can
2023-12-07 22:05:43,41.65,Apple Watch van Mithat Can
2023-12-08 00:27:19,32.71,Apple Watch van Mithat Can
2023-12-08 10:30:25,10.38,Apple Watch van Mithat Can
2023-12-08 12:24:51,36.78,Apple Watch van Mithat Can
2023-12-08 14:22:28,31.4,Apple Watch van Mithat Can
2023-12-08 16:23:05,59.23,Apple Watch van Mithat Can
2023-12-08 19:54:34,36.14,Apple Watch van Mithat Can
2023-12-08 20:20:43,52.52,Apple Watch van Mithat Can
2023-12-08 22:23:05,29.99,Apple Watch van Mithat Can
2023-12-09 00:24:02,48.91,Apple Watch van Mithat Can
2023-12-09 15:20:54,61.04,Apple Watch van Mithat Can
2023-12-09 17:41:41,34.3,Apple Watch van Mithat Can
2023-12-09 18:32:45,29.07,Apple Watch van Mithat Can
2023-12-09 21:02:18,13.31,Apple Watch van Mithat Can
2023-12-09 22:27:29,16.48,Apple Watch van Mithat Can
2023-12-10 00:20:42,35.1,Apple Watch van Mithat Can
2023-12-10 02:19:39,93.55,Apple Watch van Mithat Can
2023-12-10 04:21:00,25.09,Apple Watch van Mithat Can
2023-12-10 23:25:23,28.15,Apple Watch van Mithat Can
2023-12-11 01:44:37,47.14,Apple Watch van Mithat Can
2023-12-11 12:20:38,36.55,Apple Watch van Mithat Can
2023-12-11 15:08:36,43.56,Apple Watch van Mithat Can
2023-12-11 16:14:22,50.75,Apple Watch van Mithat Can
2023-12-11 18:32:39,36.32,Apple Watch van Mithat Can
2023-12-11 20:18:59,46.02,Apple Watch van Mithat Can
2023-12-11 22:18:02,59.52,Apple Watch van Mithat Can
2023-12-12 00:21:18,33.33,Apple Watch van Mithat Can
2023-12-13 15:44:43,31.98,Apple Watch van Mithat Can
2023-12-13 16:23:52,60.11,Apple Watch van Mithat Can
2023-12-15 10:26:43,14.89,Apple Watch van Mithat Can
2023-12-15 12:16:23,81.32,Apple Watch van Mithat Can
2023-12-15 14:17:49,44.27,Apple Watch van Mithat Can
2023-12-15 16:35:13,59.92,Apple Watch van Mithat Can
2023-12-15 18:22:15,75.71,Apple Watch van Mithat Can
2023-12-15 20:36:52,68.16,Apple Watch van Mithat Can
2023-12-18 20:33:21,45.63,Apple Watch van Mithat Can
2023-12-19 00:41:31,45.64,Apple Watch van Mithat Can
2023-12-19 12:01:01,32.97,Apple Watch van Mithat Can
2023-12-19 13:20:54,23.48,Apple Watch van Mithat Can
2023-12-19 15:14:33,38.91,Apple Watch van Mithat Can
2023-12-19 16:49:56,47.59,Apple Watch van Mithat Can
2023-12-19 18:52:41,26.92,Apple Watch van Mithat Can
2023-12-20 10:22:51,52.86,Apple Watch van Mithat Can
2023-12-20 12:16:53,33.35,Apple Watch van Mithat Can
